id,state,user_opened,employee_open,user_closed,employee_closed,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
990,closed,mcolyer,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
986,closed,probablycorey,employee,mcolyer,employee,49,1,0,0,49,"(30,180]",NA,NA,"(30,180]"
984,closed,mdo,employee,kevinsawicki,employee,21,2,0,19,2,"(1,30]",NA,"(1,30]","(1,30]"
983,closed,mdo,employee,kevinsawicki,employee,181,1,0,181,0,"(180,365]",NA,"(180,365]",NA
982,closed,mdo,employee,izuzak,employee,322,5,74,248,0,"(180,365]","(30,180]","(180,365]",NA
981,closed,mdo,employee,kevinsawicki,employee,50,4,50,0,0,"(30,180]","(30,180]",NA,NA
980,closed,defunkt,employee,kevinsawicki,employee,4,2,0,2,1,"(1,30]",NA,"(1,30]","(0,1]"
978,closed,kevinsawicki,employee,kevinsawicki,employee,55,1,0,55,0,"(30,180]",NA,"(30,180]",NA
971,closed,gjtorikian,employee,gjtorikian,employee,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
969,closed,mcolyer,employee,mcolyer,employee,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
961,closed,benbalter,employee,kevinsawicki,employee,24,0,null,null,null,"(1,30]",NA,NA,NA
952,closed,kevinsawicki,employee,mcolyer,employee,0,0,null,null,null,NA,NA,NA,NA
951,closed,probablycorey,employee,mcolyer,employee,1,4,1,0,0,"(0,1]","(0,1]",NA,NA
950,closed,mcolyer,employee,kevinsawicki,employee,47,1,0,47,0,"(30,180]",NA,"(30,180]",NA
942,closed,matthewmccullough,employee,as-cii,employee,791,31,476,316,0,"(365,Inf]","(365,Inf]","(180,365]",NA
937,closed,mcolyer,employee,mcolyer,employee,21,3,21,0,0,"(1,30]","(1,30]",NA,NA
936,closed,brianmario,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
933,closed,gjtorikian,employee,mcolyer,employee,0,2,0,0,0,NA,NA,NA,NA
932,closed,gjtorikian,employee,gjtorikian,employee,19,1,0,19,0,"(1,30]",NA,"(1,30]",NA
929,open,izuzak,employee,null,volunter,null,15,1610,58,null,NA,"(365,Inf]","(30,180]",NA
928,closed,izuzak,employee,kevinsawicki,employee,30,0,null,null,null,"(1,30]",NA,NA,NA
926,closed,dgraham,employee,mcolyer,employee,4,4,0,0,4,"(1,30]",NA,NA,"(1,30]"
925,closed,kevinsawicki,employee,kevinsawicki,employee,16,5,1,15,0,"(1,30]","(0,1]","(1,30]",NA
924,closed,mcolyer,employee,kevinsawicki,employee,66,6,1,66,1,"(30,180]","(0,1]","(30,180]","(0,1]"
918,closed,probablycorey,employee,mcolyer,employee,8,3,8,0,0,"(1,30]","(1,30]",NA,NA
916,closed,kevinsawicki,employee,mcolyer,employee,9,2,7,1,0,"(1,30]","(1,30]","(0,1]",NA
909,closed,gjtorikian,employee,gjtorikian,employee,1,5,0,0,0,"(0,1]",NA,NA,NA
907,closed,gjtorikian,employee,nathansobo,employee,111,4,111,0,0,"(30,180]","(30,180]",NA,NA
906,closed,mcolyer,employee,stale[bot],bot,1414,5,1404,237,227,"(365,Inf]","(365,Inf]","(180,365]","(180,365]"
905,closed,probablycorey,employee,kevinsawicki,employee,33,6,33,0,0,"(30,180]","(30,180]",NA,NA
904,closed,mcolyer,employee,mcolyer,employee,66,0,null,null,null,"(30,180]",NA,NA,NA
903,closed,mcolyer,employee,mcolyer,employee,66,1,0,28,37,"(30,180]",NA,"(1,30]","(30,180]"
894,closed,brianmario,employee,zcbenz,employee,1,3,1,0,0,"(0,1]","(0,1]",NA,NA
889,closed,shiftkey,employee,mcolyer,employee,69,3,11,3,55,"(30,180]","(1,30]","(1,30]","(30,180]"
877,closed,gjtorikian,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
872,closed,mcolyer,employee,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
867,closed,benbalter,employee,mnquintana,volunter,569,5,371,197,0,"(365,Inf]","(365,Inf]","(180,365]",NA
866,closed,gjtorikian,employee,gjtorikian,employee,0,3,0,0,0,NA,NA,NA,NA
865,closed,kevinsawicki,employee,kevinsawicki,employee,26,1,0,26,0,"(1,30]",NA,"(1,30]",NA
864,closed,dgraham,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
863,closed,matthewmccullough,employee,izuzak,employee,793,31,626,167,0,"(365,Inf]","(365,Inf]","(30,180]",NA
854,closed,mcolyer,employee,mcolyer,employee,79,2,0,79,0,"(30,180]",NA,"(30,180]",NA
846,closed,probablycorey,employee,probablycorey,employee,41,0,null,null,null,"(30,180]",NA,NA,NA
836,closed,defunkt,employee,defunkt,employee,1,6,0,0,0,"(0,1]",NA,NA,NA
808,closed,mcolyer,employee,mcolyer,employee,19,8,19,0,0,"(1,30]","(1,30]",NA,NA
795,closed,muan,employee,muan,employee,33,2,0,33,0,"(30,180]",NA,"(30,180]",NA
794,closed,mcolyer,employee,kevinsawicki,employee,18,0,null,null,null,"(1,30]",NA,NA,NA
793,closed,mcolyer,employee,mcolyer,employee,92,0,null,null,null,"(30,180]",NA,NA,NA
792,closed,mcolyer,employee,mcolyer,employee,0,2,0,0,0,NA,NA,NA,NA
788,closed,kevinsawicki,employee,kevinsawicki,employee,19,3,18,1,0,"(1,30]","(1,30]","(0,1]",NA
785,closed,probablycorey,employee,mcolyer,employee,35,6,34,0,0,"(30,180]","(30,180]",NA,NA
784,closed,probablycorey,employee,kevinsawicki,employee,2,3,0,1,0,"(1,30]",NA,"(0,1]",NA
767,closed,mcolyer,employee,mcolyer,employee,2,2,2,0,0,"(1,30]","(1,30]",NA,NA
764,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
763,closed,mcolyer,employee,mcolyer,employee,0,3,0,0,0,NA,NA,NA,NA
762,closed,probablycorey,employee,mcolyer,employee,10,3,10,0,0,"(1,30]","(1,30]",NA,NA
761,closed,nathansobo,employee,nathansobo,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
760,closed,nathansobo,employee,nathansobo,employee,4,1,0,4,0,"(1,30]",NA,"(1,30]",NA
752,closed,probablycorey,employee,probablycorey,employee,4,3,4,0,0,"(1,30]","(1,30]",NA,NA
751,closed,probablycorey,employee,kevinsawicki,employee,63,6,63,0,0,"(30,180]","(30,180]",NA,NA
750,closed,kevinsawicki,employee,mcolyer,employee,6,3,0,6,0,"(1,30]",NA,"(1,30]",NA
746,closed,mcolyer,employee,kevinsawicki,employee,0,3,0,0,0,NA,NA,NA,NA
745,closed,nathansobo,employee,mcolyer,employee,105,5,105,0,0,"(30,180]","(30,180]",NA,NA
744,closed,kevinsawicki,employee,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
741,closed,mcolyer,employee,mcolyer,employee,106,2,104,1,0,"(30,180]","(30,180]","(0,1]",NA
740,closed,mdo,employee,mcolyer,employee,7,3,0,7,0,"(1,30]",NA,"(1,30]",NA
738,closed,mcolyer,employee,mcolyer,employee,9,1,0,8,1,"(1,30]",NA,"(1,30]","(0,1]"
736,closed,nathansobo,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
734,closed,nathansobo,employee,nathansobo,employee,9,3,9,0,0,"(1,30]","(1,30]",NA,NA
732,closed,kevinsawicki,employee,kevinsawicki,employee,28,4,28,0,0,"(1,30]","(1,30]",NA,NA
730,closed,gjtorikian,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
724,closed,nathansobo,employee,probablycorey,employee,9,10,9,0,0,"(1,30]","(1,30]",NA,NA
720,closed,nathansobo,employee,nathansobo,employee,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
719,closed,probablycorey,employee,zcbenz,employee,2,2,0,2,0,"(1,30]",NA,"(1,30]",NA
716,closed,gjtorikian,employee,kevinsawicki,employee,13,5,9,3,0,"(1,30]","(1,30]","(1,30]",NA
713,closed,probablycorey,employee,mcolyer,employee,15,13,15,0,0,"(1,30]","(1,30]",NA,NA
711,closed,mastahyeti,employee,kevinsawicki,employee,8,0,null,null,null,"(1,30]",NA,NA,NA
695,closed,kevinsawicki,employee,kevinsawicki,employee,104,5,59,44,0,"(30,180]","(30,180]","(30,180]",NA
692,closed,kdaigle,employee,probablycorey,employee,0,8,1,0,1,NA,"(0,1]",NA,"(0,1]"
691,closed,defunkt,employee,nathansobo,employee,13,2,7,5,0,"(1,30]","(1,30]","(1,30]",NA
689,closed,mcolyer,employee,kevinsawicki,employee,1,6,0,0,0,"(0,1]",NA,NA,NA
688,closed,izuzak,employee,nathansobo,employee,13,4,0,12,0,"(1,30]",NA,"(1,30]",NA
686,closed,mcolyer,employee,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
685,closed,zcbenz,employee,mcolyer,employee,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
684,closed,defunkt,employee,kevinsawicki,employee,0,3,0,0,0,NA,NA,NA,NA
683,closed,defunkt,employee,kevinsawicki,employee,15,3,14,0,0,"(1,30]","(1,30]",NA,NA
682,closed,defunkt,employee,mcolyer,employee,107,4,26,0,80,"(30,180]","(1,30]",NA,"(30,180]"
680,closed,defunkt,employee,defunkt,employee,0,2,0,0,0,NA,NA,NA,NA
679,closed,mdo,employee,benogle,volunter,48,7,42,0,5,"(30,180]","(30,180]",NA,"(1,30]"
675,closed,gjtorikian,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
670,closed,mcolyer,employee,probablycorey,employee,276,2,0,276,0,"(180,365]",NA,"(180,365]",NA
669,closed,mcolyer,employee,probablycorey,employee,3,3,3,0,0,"(1,30]","(1,30]",NA,NA
668,closed,mdo,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
667,closed,jonrohan,employee,mcolyer,employee,129,1,0,0,128,"(30,180]",NA,NA,"(30,180]"
666,closed,mdo,employee,kevinsawicki,employee,25,3,4,21,0,"(1,30]","(1,30]","(1,30]",NA
665,closed,probablycorey,employee,kevinsawicki,employee,65,1,0,65,0,"(30,180]",NA,"(30,180]",NA
664,closed,gjtorikian,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
663,closed,gjtorikian,employee,zcbenz,employee,0,3,0,0,0,NA,NA,NA,NA
662,closed,nathansobo,employee,kevinsawicki,employee,20,3,0,0,19,"(1,30]",NA,NA,"(1,30]"
657,closed,gjtorikian,employee,gjtorikian,employee,105,2,0,105,0,"(30,180]",NA,"(30,180]",NA
654,closed,defunkt,employee,mcolyer,employee,16,8,6,10,0,"(1,30]","(1,30]","(1,30]",NA
652,closed,mdo,employee,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
650,closed,gjtorikian,employee,mcolyer,employee,137,1,0,137,0,"(30,180]",NA,"(30,180]",NA
649,closed,gjtorikian,employee,kevinsawicki,employee,1,2,0,0,0,"(0,1]",NA,NA,NA
647,closed,mcolyer,employee,kevinsawicki,employee,18,1,0,2,15,"(1,30]",NA,"(1,30]","(1,30]"
642,closed,mcolyer,employee,kevinsawicki,employee,19,4,0,19,0,"(1,30]",NA,"(1,30]",NA
638,closed,mcolyer,employee,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
637,closed,mcolyer,employee,kevinsawicki,employee,47,0,null,null,null,"(30,180]",NA,NA,NA
636,closed,mcolyer,employee,kevinsawicki,employee,19,2,15,3,0,"(1,30]","(1,30]","(1,30]",NA
634,closed,nathansobo,employee,benogle,volunter,7,2,0,4,2,"(1,30]",NA,"(1,30]","(1,30]"
633,closed,defunkt,employee,probablycorey,employee,103,0,null,null,null,"(30,180]",NA,NA,NA
631,closed,nathansobo,employee,mcolyer,employee,49,4,49,0,0,"(30,180]","(30,180]",NA,NA
630,closed,nathansobo,employee,kevinsawicki,employee,46,7,46,0,0,"(30,180]","(30,180]",NA,NA
629,closed,kevinsawicki,employee,probablycorey,employee,22,0,null,null,null,"(1,30]",NA,NA,NA
628,closed,kevinsawicki,employee,kevinsawicki,employee,293,1,0,293,0,"(180,365]",NA,"(180,365]",NA
627,closed,kevinsawicki,employee,kevinsawicki,employee,36,8,33,3,0,"(30,180]","(30,180]","(1,30]",NA
626,closed,mutle,employee,kevinsawicki,employee,0,1,0,1,0,NA,NA,"(0,1]",NA
624,closed,maddox,employee,mcolyer,employee,148,2,0,148,0,"(30,180]",NA,"(30,180]",NA
623,closed,mutle,employee,mutle,employee,0,2,0,0,0,NA,NA,NA,NA
621,closed,kevinsawicki,employee,kevinsawicki,employee,77,1,0,77,0,"(30,180]",NA,"(30,180]",NA
620,closed,kevinsawicki,employee,probablycorey,employee,29,1,0,29,0,"(1,30]",NA,"(1,30]",NA
618,closed,kevinsawicki,employee,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
617,closed,maddox,employee,maddox,employee,0,7,0,0,0,NA,NA,NA,NA
615,closed,nathansobo,employee,benogle,volunter,13,0,null,null,null,"(1,30]",NA,NA,NA
614,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
613,closed,kevinsawicki,employee,kevinsawicki,employee,10,1,0,10,0,"(1,30]",NA,"(1,30]",NA
611,closed,dgraham,employee,kevinsawicki,employee,0,3,0,0,0,NA,NA,NA,NA
608,closed,nathansobo,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
606,closed,kevinsawicki,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
604,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
603,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
602,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
601,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
600,closed,probablycorey,employee,probablycorey,employee,42,0,null,null,null,"(30,180]",NA,NA,NA
599,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
598,closed,kevinsawicki,employee,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
597,closed,kevinsawicki,employee,kevinsawicki,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
594,closed,nathansobo,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
593,closed,nathansobo,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
592,closed,dgraham,employee,kevinsawicki,employee,103,2,97,5,0,"(30,180]","(30,180]","(1,30]",NA
591,closed,probablycorey,employee,kevinsawicki,employee,7,1,0,7,0,"(1,30]",NA,"(1,30]",NA
590,closed,probablycorey,employee,probablycorey,employee,64,1,0,60,3,"(30,180]",NA,"(30,180]","(1,30]"
589,closed,probablycorey,employee,kevinsawicki,employee,8,1,0,8,0,"(1,30]",NA,"(1,30]",NA
588,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
587,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
586,closed,gjtorikian,employee,gjtorikian,employee,40,1,0,40,0,"(30,180]",NA,"(30,180]",NA
585,closed,petros,employee,kevinsawicki,employee,14,0,null,null,null,"(1,30]",NA,NA,NA
584,closed,jnunemaker,employee,probablycorey,employee,33,7,8,0,25,"(30,180]","(1,30]",NA,"(1,30]"
580,closed,mutle,employee,zcbenz,employee,0,3,0,0,0,NA,NA,NA,NA
578,closed,jnunemaker,employee,gjtorikian,employee,0,2,0,0,0,NA,NA,NA,NA
577,closed,mutle,employee,mutle,employee,2,19,2,0,0,"(1,30]","(1,30]",NA,NA
576,closed,mutle,employee,mutle,employee,0,2,0,0,0,NA,NA,NA,NA
575,closed,mutle,employee,mutle,employee,0,2,0,0,0,NA,NA,NA,NA
574,closed,gjtorikian,employee,gjtorikian,employee,0,7,0,0,0,NA,NA,NA,NA
573,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
571,closed,kevinsawicki,employee,mcolyer,employee,85,3,83,1,0,"(30,180]","(30,180]","(0,1]",NA
570,closed,kevinsawicki,employee,kevinsawicki,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
565,closed,probablycorey,employee,kevinsawicki,employee,120,1,0,120,0,"(30,180]",NA,"(30,180]",NA
563,closed,gjtorikian,employee,gjtorikian,employee,199,8,3,195,0,"(180,365]","(1,30]","(180,365]",NA
562,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
560,closed,kevinsawicki,employee,kevinsawicki,employee,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
556,closed,kevinsawicki,employee,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
555,closed,kevinsawicki,employee,kevinsawicki,employee,22,1,0,22,0,"(1,30]",NA,"(1,30]",NA
553,closed,jnewland,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
551,closed,gjtorikian,employee,mcolyer,employee,119,10,118,1,0,"(30,180]","(30,180]","(0,1]",NA
550,closed,probablycorey,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
548,closed,probablycorey,employee,probablycorey,employee,241,2,0,241,0,"(180,365]",NA,"(180,365]",NA
546,closed,nathansobo,employee,nathansobo,employee,0,4,0,0,0,NA,NA,NA,NA
545,closed,kevinsawicki,employee,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
541,closed,dgraham,employee,probablycorey,employee,6,1,0,0,6,"(1,30]",NA,NA,"(1,30]"
539,closed,probablycorey,employee,benogle,volunter,140,2,132,8,0,"(30,180]","(30,180]","(1,30]",NA
538,closed,probablycorey,employee,kevinsawicki,employee,21,0,null,null,null,"(1,30]",NA,NA,NA
537,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
536,closed,gjtorikian,employee,mcolyer,employee,214,1,0,214,0,"(180,365]",NA,"(180,365]",NA
535,closed,jasonrudolph,employee,jasonrudolph,employee,0,1,0,0,0,NA,NA,NA,NA
534,closed,kevinsawicki,employee,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
533,closed,kevinsawicki,employee,kevinsawicki,employee,34,0,null,null,null,"(30,180]",NA,NA,NA
530,closed,kevinsawicki,employee,kevinsawicki,employee,43,0,null,null,null,"(30,180]",NA,NA,NA
529,closed,nathansobo,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
527,closed,probablycorey,employee,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
525,closed,kevinsawicki,employee,kevinsawicki,employee,44,0,null,null,null,"(30,180]",NA,NA,NA
523,closed,gjtorikian,employee,kevinsawicki,employee,154,7,105,0,48,"(30,180]","(30,180]",NA,"(30,180]"
520,closed,jnunemaker,employee,jnunemaker,employee,0,4,0,0,0,NA,NA,NA,NA
519,closed,defunkt,employee,kevinsawicki,employee,223,1,0,223,0,"(180,365]",NA,"(180,365]",NA
518,closed,kevinsawicki,employee,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
517,closed,gjtorikian,employee,mcolyer,employee,224,3,224,0,0,"(180,365]","(180,365]",NA,NA
515,closed,kevinsawicki,employee,kevinsawicki,employee,5,4,5,0,0,"(1,30]","(1,30]",NA,NA
506,closed,probablycorey,employee,kevinsawicki,employee,112,2,110,2,0,"(30,180]","(30,180]","(1,30]",NA
505,closed,kevinsawicki,employee,nathansobo,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
504,closed,kevinsawicki,employee,mcolyer,employee,230,1,0,230,0,"(180,365]",NA,"(180,365]",NA
502,closed,kevinsawicki,employee,kevinsawicki,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
501,closed,gjtorikian,employee,kevinsawicki,employee,27,9,27,0,0,"(1,30]","(1,30]",NA,NA
500,closed,kevinsawicki,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
495,closed,nathansobo,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
494,closed,nathansobo,employee,kevinsawicki,employee,55,3,55,0,0,"(30,180]","(30,180]",NA,NA
493,closed,nathansobo,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
492,closed,defunkt,employee,defunkt,employee,102,5,102,0,0,"(30,180]","(30,180]",NA,NA
491,closed,josh,employee,kevinsawicki,employee,0,9,0,0,0,NA,NA,NA,NA
489,closed,nathansobo,employee,probablycorey,employee,163,2,0,163,0,"(30,180]",NA,"(30,180]",NA
488,closed,nathansobo,employee,probablycorey,employee,27,0,null,null,null,"(1,30]",NA,NA,NA
486,closed,jonrohan,employee,jonrohan,employee,16,13,16,0,0,"(1,30]","(1,30]",NA,NA
483,closed,nathansobo,employee,kevinsawicki,employee,245,2,1,243,0,"(180,365]","(0,1]","(180,365]",NA
481,closed,nathansobo,employee,zcbenz,employee,3,1,0,0,3,"(1,30]",NA,NA,"(1,30]"
479,closed,probablycorey,employee,mcolyer,employee,244,1,0,244,0,"(180,365]",NA,"(180,365]",NA
477,closed,zcbenz,employee,lee-dohm,employee,1750,2,339,1411,0,"(365,Inf]","(180,365]","(365,Inf]",NA
476,closed,probablycorey,employee,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
474,closed,nathansobo,employee,kevinsawicki,employee,63,0,null,null,null,"(30,180]",NA,NA,NA
473,closed,mutle,employee,mutle,employee,191,6,191,0,0,"(180,365]","(180,365]",NA,NA
471,closed,probablycorey,employee,kevinsawicki,employee,9,2,9,0,0,"(1,30]","(1,30]",NA,NA
470,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
466,closed,probablycorey,employee,mcolyer,employee,185,8,1744,4,1563,"(180,365]","(365,Inf]","(1,30]","(365,Inf]"
465,closed,gjtorikian,employee,gjtorikian,employee,153,2,0,153,0,"(30,180]",NA,"(30,180]",NA
461,closed,mtodd,employee,stale[bot],bot,1629,10,1685,142,198,"(365,Inf]","(365,Inf]","(30,180]","(180,365]"
459,closed,probablycorey,employee,mcolyer,employee,252,1,0,252,0,"(180,365]",NA,"(180,365]",NA
458,closed,kevinsawicki,employee,kevinsawicki,employee,0,5,0,0,0,NA,NA,NA,NA
456,closed,nathansobo,employee,kevinsawicki,employee,35,0,null,null,null,"(30,180]",NA,NA,NA
453,closed,mutle,employee,mutle,employee,108,6,108,0,0,"(30,180]","(30,180]",NA,NA
452,closed,jonrohan,employee,jonrohan,employee,0,5,4,0,4,NA,"(1,30]",NA,"(1,30]"
451,closed,kevinsawicki,employee,kevinsawicki,employee,4,2,3,0,0,"(1,30]","(1,30]",NA,NA
449,closed,nathansobo,employee,nathansobo,employee,0,3,0,0,0,NA,NA,NA,NA
446,closed,kevinsawicki,employee,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
445,closed,mutle,employee,mutle,employee,0,1,0,0,0,NA,NA,NA,NA
442,closed,defunkt,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
441,open,defunkt,employee,null,volunter,null,7,1363,259,null,NA,"(365,Inf]","(180,365]",NA
440,closed,kevinsawicki,employee,kevinsawicki,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
437,closed,mutle,employee,mutle,employee,112,6,112,0,0,"(30,180]","(30,180]",NA,NA
435,closed,kevinsawicki,employee,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
434,closed,nathansobo,employee,zcbenz,employee,1,3,0,0,0,"(0,1]",NA,NA,NA
433,closed,nathansobo,employee,nathansobo,employee,134,5,134,0,0,"(30,180]","(30,180]",NA,NA
432,closed,kevinsawicki,employee,kevinsawicki,employee,116,1,0,116,0,"(30,180]",NA,"(30,180]",NA
430,closed,nathansobo,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
428,closed,nathansobo,employee,kevinsawicki,employee,10,0,null,null,null,"(1,30]",NA,NA,NA
417,closed,jonrohan,employee,kevinsawicki,employee,11,0,null,null,null,"(1,30]",NA,NA,NA
415,closed,nathansobo,employee,probablycorey,employee,98,2,0,11,86,"(30,180]",NA,"(1,30]","(30,180]"
414,closed,nathansobo,employee,kevinsawicki,employee,12,7,11,1,0,"(1,30]","(1,30]","(0,1]",NA
412,closed,nathansobo,employee,kevinsawicki,employee,8,3,8,0,0,"(1,30]","(1,30]",NA,NA
411,closed,nathansobo,employee,nathansobo,employee,1,5,1,0,0,"(0,1]","(0,1]",NA,NA
409,closed,gjtorikian,employee,probablycorey,employee,19,0,null,null,null,"(1,30]",NA,NA,NA
408,closed,gjtorikian,employee,probablycorey,employee,19,4,19,0,0,"(1,30]","(1,30]",NA,NA
407,closed,defunkt,employee,defunkt,employee,1,3,1,0,0,"(0,1]","(0,1]",NA,NA
404,closed,zcbenz,employee,zcbenz,employee,9,6,0,0,9,"(1,30]",NA,NA,"(1,30]"
401,closed,defunkt,employee,probablycorey,employee,0,3,0,0,0,NA,NA,NA,NA
399,closed,defunkt,employee,probablycorey,employee,20,8,702,0,682,"(1,30]","(365,Inf]",NA,"(365,Inf]"
398,closed,dgraham,employee,kevinsawicki,employee,10,1,0,10,0,"(1,30]",NA,"(1,30]",NA
397,closed,defunkt,employee,mcolyer,employee,268,6,267,0,0,"(180,365]","(180,365]",NA,NA
396,closed,defunkt,employee,kevinsawicki,employee,17,2,0,17,0,"(1,30]",NA,"(1,30]",NA
394,closed,defunkt,employee,defunkt,employee,0,6,0,0,0,NA,NA,NA,NA
392,closed,sbryant,employee,probablycorey,employee,19,2,0,0,18,"(1,30]",NA,NA,"(1,30]"
388,closed,probablycorey,employee,probablycorey,employee,4,1,0,4,0,"(1,30]",NA,"(1,30]",NA
374,closed,jnunemaker,employee,kevinsawicki,employee,20,0,null,null,null,"(1,30]",NA,NA,NA
372,closed,mtodd,employee,probablycorey,employee,67,6,989,0,922,"(30,180]","(365,Inf]",NA,"(365,Inf]"
371,closed,mtodd,employee,mtodd,employee,12,2,0,12,0,"(1,30]",NA,"(1,30]",NA
370,closed,jonrohan,employee,kevinsawicki,employee,17,2,0,15,2,"(1,30]",NA,"(1,30]","(1,30]"
369,closed,josh,employee,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
367,closed,defunkt,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
366,closed,defunkt,employee,probablycorey,employee,13,1,0,13,0,"(1,30]",NA,"(1,30]",NA
365,closed,probablycorey,employee,probablycorey,employee,0,2,0,0,0,NA,NA,NA,NA
364,closed,maddox,employee,probablycorey,employee,5,3,0,5,0,"(1,30]",NA,"(1,30]",NA
363,closed,maddox,employee,probablycorey,employee,23,4,23,0,0,"(1,30]","(1,30]",NA,NA
359,closed,mtodd,employee,probablycorey,employee,2,2,1,1,0,"(1,30]","(0,1]","(0,1]",NA
357,closed,josh,employee,kevinsawicki,employee,30,3,1,28,0,"(1,30]","(0,1]","(1,30]",NA
356,closed,probablycorey,employee,kevinsawicki,employee,21,3,21,0,0,"(1,30]","(1,30]",NA,NA
354,closed,Caged,employee,nathansobo,employee,379,9,354,24,0,"(365,Inf]","(180,365]","(1,30]",NA
353,closed,Caged,employee,probablycorey,employee,5,1,0,5,0,"(1,30]",NA,"(1,30]",NA
350,closed,Caged,employee,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
345,open,dgraham,employee,null,volunter,null,14,1256,496,null,NA,"(365,Inf]","(365,Inf]",NA
341,closed,zcbenz,employee,probablycorey,employee,0,2,0,0,0,NA,NA,NA,NA
